,number,values_0,values_1,values_2,values_3,datetime_start,datetime_complete,duration,params_f_0,params_f_1,params_f_10,params_f_11,params_f_12,params_f_13,params_f_14,params_f_15,params_f_16,params_f_17,params_f_18,params_f_19,params_f_2,params_f_20,params_f_21,params_f_22,params_f_23,params_f_24,params_f_25,params_f_26,params_f_27,params_f_28,params_f_29,params_f_3,params_f_4,params_f_5,params_f_6,params_f_7,params_f_8,params_f_9,params_zscore_range,system_attrs_nsga2:generation,state
4623,4623,-0.5489795918367347,-0.5258620689655172,-0.02311752287121749,6.0,2023-07-07 18:49:36.069506,2023-07-07 18:49:36.122331,0 days 00:00:00.052825,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,84,92,COMPLETE
5633,5633,-0.5489795918367347,-0.5775862068965517,-0.028606615059816987,7.0,2023-07-07 21:03:03.118075,2023-07-07 21:03:03.172690,0 days 00:00:00.054615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,84,112,COMPLETE
680,680,-0.5489795918367347,-0.5775862068965517,-0.028606615059816987,6.0,2023-07-07 14:41:16.832739,2023-07-07 14:41:16.866656,0 days 00:00:00.033917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,84,13,COMPLETE
5294,5294,-0.5489795918367347,-0.5560344827586207,-0.007054890921885937,3.0,2023-07-07 20:15:24.847673,2023-07-07 20:15:24.900497,0 days 00:00:00.052824,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,105,COMPLETE
2652,2652,-0.5489795918367347,-0.5603448275862069,-0.011365235749472125,11.0,2023-07-07 15:42:22.158902,2023-07-07 15:42:22.247605,0 days 00:00:00.088703,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,84,53,COMPLETE
4738,4738,-0.5488372093023256,-0.5818965517241379,-0.0330593424218123,6.0,2023-07-07 19:03:26.585676,2023-07-07 19:03:26.637503,0 days 00:00:00.051827,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,98,94,COMPLETE
1118,1118,-0.5487603305785124,-0.5086206896551724,-0.04013964092333999,2.0,2023-07-07 14:46:53.678213,2023-07-07 14:46:53.704279,0 days 00:00:00.026066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,22,COMPLETE
297,297,-0.5487603305785124,-0.6077586206896551,-0.05899829011114277,16.0,2023-07-07 14:38:31.167688,2023-07-07 14:38:31.194598,0 days 00:00:00.026910,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,62,5,COMPLETE
5015,5015,-0.5487603305785124,-0.5775862068965517,-0.028825876318039345,4.0,2023-07-07 19:38:19.742100,2023-07-07 19:38:19.797913,0 days 00:00:00.055813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62,100,COMPLETE
2717,2717,-0.5487603305785124,-0.5732758620689655,-0.024515531490453157,12.0,2023-07-07 15:47:01.838388,2023-07-07 15:47:01.890214,0 days 00:00:00.051826,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,62,54,COMPLETE
5000,5000,-0.5487603305785124,-0.5818965517241379,-0.03313622114562553,6.0,2023-07-07 19:36:23.291598,2023-07-07 19:36:23.346477,0 days 00:00:00.054879,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,62,99,COMPLETE
4924,4924,-0.5487603305785124,-0.5560344827586207,-0.007274152180108295,6.0,2023-07-07 19:26:36.632119,2023-07-07 19:26:36.682948,0 days 00:00:00.050829,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,62,98,COMPLETE
1380,1380,-0.5487603305785124,-0.5948275862068966,-0.04606725562838421,11.0,2023-07-07 14:51:36.292099,2023-07-07 14:51:36.314214,0 days 00:00:00.022115,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,62,27,COMPLETE
1526,1526,-0.5487603305785124,-0.5818965517241379,-0.03313622114562553,8.0,2023-07-07 14:54:54.024435,2023-07-07 14:54:54.050347,0 days 00:00:00.025912,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,62,30,COMPLETE
4554,4554,-0.5487603305785124,-0.5258620689655172,-0.02289826161299513,4.0,2023-07-07 18:41:26.583836,2023-07-07 18:41:26.635663,0 days 00:00:00.051827,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,90,COMPLETE
2847,2847,-0.5487603305785124,-0.5905172413793104,-0.04175691080079802,12.0,2023-07-07 15:56:40.672893,2023-07-07 15:56:40.728707,0 days 00:00:00.055814,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,62,56,COMPLETE
193,193,-0.5487603305785124,-0.5775862068965517,-0.028825876318039345,16.0,2023-07-07 14:38:07.014184,2023-07-07 14:38:07.040098,0 days 00:00:00.025914,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,62,3,COMPLETE
426,426,-0.5487603305785124,-0.6077586206896551,-0.05899829011114277,14.0,2023-07-07 14:39:13.235972,2023-07-07 14:39:13.263878,0 days 00:00:00.027906,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,62,8,COMPLETE
1457,1457,-0.5487603305785124,-0.5905172413793104,-0.04175691080079802,6.0,2023-07-07 14:53:23.324047,2023-07-07 14:53:23.352951,0 days 00:00:00.028904,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,62,29,COMPLETE
786,786,-0.5487603305785124,-0.5474137931034483,-0.0013465374750640802,5.0,2023-07-07 14:42:23.749448,2023-07-07 14:42:23.779580,0 days 00:00:00.030132,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,62,15,COMPLETE
4329,4329,-0.5487603305785124,-0.6077586206896551,-0.05899829011114277,14.0,2023-07-07 18:15:44.592276,2023-07-07 18:15:44.644102,0 days 00:00:00.051826,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,62,86,COMPLETE
843,843,-0.5487603305785124,-0.625,-0.07623966942148763,7.0,2023-07-07 14:43:03.660121,2023-07-07 14:43:03.690189,0 days 00:00:00.030068,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,62,16,COMPLETE
827,827,-0.548689138576779,-0.5905172413793104,-0.04182810280253135,6.0,2023-07-07 14:42:52.199326,2023-07-07 14:42:52.224417,0 days 00:00:00.025091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,75,16,COMPLETE
820,820,-0.548689138576779,-0.5862068965517241,-0.037517757974945054,13.0,2023-07-07 14:42:47.239923,2023-07-07 14:42:47.268024,0 days 00:00:00.028101,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,75,16,COMPLETE
726,726,-0.548689138576779,-0.6379310344827587,-0.08924189590597964,8.0,2023-07-07 14:41:44.708602,2023-07-07 14:41:44.738733,0 days 00:00:00.030131,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,75,14,COMPLETE
973,973,-0.548689138576779,-0.5775862068965517,-0.02889706831977268,10.0,2023-07-07 14:44:44.525457,2023-07-07 14:44:44.545719,0 days 00:00:00.020262,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,75,19,COMPLETE
610,610,-0.548689138576779,-0.5301724137931034,-0.01851672478367561,5.0,2023-07-07 14:40:37.133347,2023-07-07 14:40:37.159260,0 days 00:00:00.025913,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,75,12,COMPLETE
2678,2678,-0.548689138576779,-0.521551724137931,-0.027137414438847984,4.0,2023-07-07 15:44:13.376883,2023-07-07 15:44:13.428710,0 days 00:00:00.051827,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,53,COMPLETE
996,996,-0.548689138576779,-0.5560344827586207,-0.007345344181841629,11.0,2023-07-07 14:45:03.783483,2023-07-07 14:45:03.815944,0 days 00:00:00.032461,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,75,19,COMPLETE
4201,4201,-0.548689138576779,-0.5474137931034483,-0.0012753454733307468,5.0,2023-07-07 18:01:42.834708,2023-07-07 18:01:42.887565,0 days 00:00:00.052857,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,75,83,COMPLETE
5623,5623,-0.548689138576779,-0.521551724137931,-0.027137414438847984,1.0,2023-07-07 21:01:36.064939,2023-07-07 21:01:36.118773,0 days 00:00:00.053834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,112,COMPLETE
871,871,-0.548689138576779,-0.5603448275862069,-0.011655689009427816,4.0,2023-07-07 14:43:24.187861,2023-07-07 14:43:24.215973,0 days 00:00:00.028112,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75,17,COMPLETE
4436,4436,-0.548689138576779,-0.5732758620689655,-0.02458672349218649,9.0,2023-07-07 18:27:46.972829,2023-07-07 18:27:47.025652,0 days 00:00:00.052823,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,75,88,COMPLETE
901,901,-0.548689138576779,-0.4870689655172414,-0.06162017305953765,5.0,2023-07-07 14:43:46.950579,2023-07-07 14:43:46.970660,0 days 00:00:00.020081,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,75,18,COMPLETE
839,839,-0.548689138576779,-0.5560344827586207,-0.007345344181841629,10.0,2023-07-07 14:43:00.786909,2023-07-07 14:43:00.811974,0 days 00:00:00.025065,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,75,16,COMPLETE
2163,2163,-0.548689138576779,-0.5301724137931034,-0.01851672478367561,6.0,2023-07-07 15:11:19.877606,2023-07-07 15:11:19.903520,0 days 00:00:00.025914,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75,43,COMPLETE
4395,4395,-0.548689138576779,-0.5991379310344828,-0.05044879245770373,9.0,2023-07-07 18:23:08.209628,2023-07-07 18:23:08.262451,0 days 00:00:00.052823,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,75,87,COMPLETE
4118,4118,-0.548689138576779,-0.5818965517241379,-0.033207413147358866,8.0,2023-07-07 17:52:50.137390,2023-07-07 17:52:50.190215,0 days 00:00:00.052825,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,75,82,COMPLETE
808,808,-0.548689138576779,-0.5474137931034483,-0.0012753454733307468,4.0,2023-07-07 14:42:38.827143,2023-07-07 14:42:38.849617,0 days 00:00:00.022474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,75,16,COMPLETE
5323,5323,-0.548689138576779,-0.521551724137931,-0.027137414438847984,1.0,2023-07-07 20:19:22.240237,2023-07-07 20:19:22.292064,0 days 00:00:00.051827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,106,COMPLETE
375,375,-0.548689138576779,-0.5991379310344828,-0.05044879245770373,14.0,2023-07-07 14:38:55.024887,2023-07-07 14:38:55.051797,0 days 00:00:00.026910,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,75,7,COMPLETE
2799,2799,-0.548689138576779,-0.5775862068965517,-0.02889706831977268,8.0,2023-07-07 15:53:04.126936,2023-07-07 15:53:04.178763,0 days 00:00:00.051827,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,75,55,COMPLETE
2387,2387,-0.548689138576779,-0.5517241379310345,-0.003034999354255441,7.0,2023-07-07 15:24:35.321551,2023-07-07 15:24:35.372381,0 days 00:00:00.050830,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,75,47,COMPLETE
393,393,-0.548689138576779,-0.5948275862068966,-0.04613844763011754,12.0,2023-07-07 14:39:01.185281,2023-07-07 14:39:01.213187,0 days 00:00:00.027906,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,75,7,COMPLETE
5685,5685,-0.548689138576779,-0.49137931034482757,-0.057309828231951465,5.0,2023-07-07 21:10:26.641674,2023-07-07 21:10:26.665111,0 days 00:00:00.023437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,75,113,COMPLETE
5168,5168,-0.548689138576779,-0.521551724137931,-0.027137414438847984,1.0,2023-07-07 19:58:24.901486,2023-07-07 19:58:24.953313,0 days 00:00:00.051827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,103,COMPLETE
3421,3421,-0.548689138576779,-0.6120689655172413,-0.06337982694046229,14.0,2023-07-07 16:44:15.515261,2023-07-07 16:44:15.567035,0 days 00:00:00.051774,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,75,68,COMPLETE
4041,4041,-0.548689138576779,-0.5775862068965517,-0.02889706831977268,8.0,2023-07-07 17:44:44.091539,2023-07-07 17:44:44.145359,0 days 00:00:00.053820,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,75,80,COMPLETE
424,424,-0.548689138576779,-0.5603448275862069,-0.011655689009427816,8.0,2023-07-07 14:39:12.486479,2023-07-07 14:39:12.513389,0 days 00:00:00.026910,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,75,8,COMPLETE
2831,2831,-0.548689138576779,-0.5775862068965517,-0.02889706831977268,12.0,2023-07-07 15:55:28.107459,2023-07-07 15:55:28.161279,0 days 00:00:00.053820,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,75,56,COMPLETE
3865,3865,-0.548689138576779,-0.5732758620689655,-0.02458672349218649,6.0,2023-07-07 17:26:48.401905,2023-07-07 17:26:48.452763,0 days 00:00:00.050858,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,75,77,COMPLETE
5431,5431,-0.548689138576779,-0.5474137931034483,-0.0012753454733307468,5.0,2023-07-07 20:34:17.580259,2023-07-07 20:34:17.635073,0 days 00:00:00.054814,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,75,108,COMPLETE
307,307,-0.548689138576779,-0.5646551724137931,-0.015966033837014115,8.0,2023-07-07 14:38:33.956361,2023-07-07 14:38:33.984267,0 days 00:00:00.027906,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,75,6,COMPLETE
3031,3031,-0.548689138576779,-0.5474137931034483,-0.0012753454733307468,5.0,2023-07-07 16:11:05.494181,2023-07-07 16:11:05.546009,0 days 00:00:00.051828,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,75,60,COMPLETE
5342,5342,-0.548689138576779,-0.521551724137931,-0.027137414438847984,1.0,2023-07-07 20:21:58.547820,2023-07-07 20:21:58.600643,0 days 00:00:00.052823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,106,COMPLETE
492,492,-0.548689138576779,-0.5172413793103449,-0.03144775926643417,13.0,2023-07-07 14:39:40.046520,2023-07-07 14:39:40.073430,0 days 00:00:00.026910,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,75,9,COMPLETE
2170,2170,-0.548689138576779,-0.5517241379310345,-0.003034999354255441,6.0,2023-07-07 15:11:32.997275,2023-07-07 15:11:33.026177,0 days 00:00:00.028902,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,75,43,COMPLETE
491,491,-0.548689138576779,-0.5862068965517241,-0.037517757974945054,7.0,2023-07-07 14:39:39.652837,2023-07-07 14:39:39.680744,0 days 00:00:00.027907,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75,9,COMPLETE
2966,2966,-0.548689138576779,-0.5818965517241379,-0.033207413147358866,10.0,2023-07-07 16:05:53.938393,2023-07-07 16:05:53.991217,0 days 00:00:00.052824,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,75,59,COMPLETE
1268,1268,-0.548689138576779,-0.6379310344827587,-0.08924189590597964,8.0,2023-07-07 14:49:27.507497,2023-07-07 14:49:27.533410,0 days 00:00:00.025913,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,75,25,COMPLETE
2126,2126,-0.548689138576779,-0.5862068965517241,-0.037517757974945054,9.0,2023-07-07 15:10:13.827712,2023-07-07 15:10:13.855619,0 days 00:00:00.027907,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,75,42,COMPLETE
5525,5525,-0.548689138576779,-0.5818965517241379,-0.033207413147358866,6.0,2023-07-07 20:47:31.939245,2023-07-07 20:47:31.994062,0 days 00:00:00.054817,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,75,110,COMPLETE
3993,3993,-0.548689138576779,-0.6206896551724138,-0.07200051659563478,15.0,2023-07-07 17:39:47.205407,2023-07-07 17:39:47.259227,0 days 00:00:00.053820,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,75,79,COMPLETE
1927,1927,-0.548689138576779,-0.5862068965517241,-0.037517757974945054,12.0,2023-07-07 15:04:37.925430,2023-07-07 15:04:37.951343,0 days 00:00:00.025913,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,75,38,COMPLETE
3468,3468,-0.548689138576779,-0.5862068965517241,-0.037517757974945054,12.0,2023-07-07 16:48:32.116834,2023-07-07 16:48:32.172647,0 days 00:00:00.055813,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,75,69,COMPLETE
2886,2886,-0.548689138576779,-0.5905172413793104,-0.04182810280253135,12.0,2023-07-07 15:59:39.558229,2023-07-07 15:59:39.610055,0 days 00:00:00.051826,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,75,57,COMPLETE
5052,5052,-0.548689138576779,-0.5646551724137931,-0.015966033837014115,5.0,2023-07-07 19:43:07.478392,2023-07-07 19:43:07.533209,0 days 00:00:00.054817,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,75,100,COMPLETE
1280,1280,-0.548689138576779,-0.6379310344827587,-0.08924189590597964,8.0,2023-07-07 14:49:40.793787,2023-07-07 14:49:40.809409,0 days 00:00:00.015622,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,75,25,COMPLETE
261,261,-0.5486618004866181,-0.6206896551724138,-0.07202785468579576,15.0,2023-07-07 14:38:21.624063,2023-07-07 14:38:21.652084,0 days 00:00:00.028021,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,25,5,COMPLETE
189,189,-0.5483425414364641,-0.603448275862069,-0.055105734425604846,14.0,2023-07-07 14:38:06.249741,2023-07-07 14:38:06.277648,0 days 00:00:00.027907,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,43,3,COMPLETE
4881,4881,-0.5483304042179262,-0.5603448275862069,-0.012014423368280625,6.0,2023-07-07 19:21:11.000130,2023-07-07 19:21:11.051956,0 days 00:00:00.051826,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,68,97,COMPLETE
109,109,-0.5482796892341842,-0.5689655172413793,-0.020685828007195095,16.0,2023-07-07 14:37:54.164185,2023-07-07 14:37:54.192066,0 days 00:00:00.027881,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,14,2,COMPLETE
3003,3003,-0.5480769230769231,-0.5905172413793104,-0.04244031830238726,10.0,2023-07-07 16:08:50.410099,2023-07-07 16:08:50.462922,0 days 00:00:00.052823,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,78,60,COMPLETE
4273,4273,-0.5480769230769231,-0.5086206896551724,-0.03945623342175075,6.0,2023-07-07 18:09:32.857963,2023-07-07 18:09:32.907767,0 days 00:00:00.049804,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,78,85,COMPLETE
4744,4744,-0.5480769230769231,-0.5086206896551724,-0.03945623342175075,6.0,2023-07-07 19:04:10.709461,2023-07-07 19:04:10.762284,0 days 00:00:00.052823,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,78,94,COMPLETE
4741,4741,-0.5480769230769231,-0.5991379310344828,-0.051061007957559634,10.0,2023-07-07 19:03:48.778035,2023-07-07 19:03:48.829861,0 days 00:00:00.051826,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,78,94,COMPLETE
2880,2880,-0.5480769230769231,-0.5517241379310345,-0.003647214854111347,9.0,2023-07-07 15:59:12.023765,2023-07-07 15:59:12.078582,0 days 00:00:00.054817,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,78,57,COMPLETE
4748,4748,-0.5480769230769231,-0.5431034482758621,-0.004973474801061029,7.0,2023-07-07 19:04:39.930278,2023-07-07 19:04:39.985094,0 days 00:00:00.054816,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,78,94,COMPLETE
2585,2585,-0.548,-0.5732758620689655,-0.025275862068965482,6.0,2023-07-07 15:37:40.920630,2023-07-07 15:37:40.975447,0 days 00:00:00.054817,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,82,51,COMPLETE
3298,3298,-0.548,-0.5775862068965517,-0.02958620689655167,11.0,2023-07-07 16:33:22.941939,2023-07-07 16:33:22.992769,0 days 00:00:00.050830,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,82,65,COMPLETE
3518,3518,-0.548,-0.5905172413793104,-0.042517241379310344,7.0,2023-07-07 16:53:08.935505,2023-07-07 16:53:08.989325,0 days 00:00:00.053820,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,70,COMPLETE
5060,5060,-0.548,-0.6163793103448276,-0.06837931034482758,11.0,2023-07-07 19:44:09.815491,2023-07-07 19:44:09.868314,0 days 00:00:00.052823,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,82,100,COMPLETE
2573,2573,-0.548,-0.5603448275862069,-0.012344827586206808,7.0,2023-07-07 15:36:51.548777,2023-07-07 15:36:51.601600,0 days 00:00:00.052823,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,82,51,COMPLETE
4672,4672,-0.548,-0.5301724137931034,-0.017827586206896617,3.0,2023-07-07 18:55:27.532813,2023-07-07 18:55:27.586633,0 days 00:00:00.053820,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,93,COMPLETE
3650,3650,-0.548,-0.5905172413793104,-0.042517241379310344,7.0,2023-07-07 17:05:39.181800,2023-07-07 17:05:39.232630,0 days 00:00:00.050830,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,72,COMPLETE
4769,4769,-0.548,-0.5991379310344828,-0.05113793103448272,8.0,2023-07-07 19:07:15.031280,2023-07-07 19:07:15.087947,0 days 00:00:00.056667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,82,95,COMPLETE
3361,3361,-0.548,-0.5129310344827587,-0.03506896551724137,4.0,2023-07-07 16:38:54.261705,2023-07-07 16:38:54.313531,0 days 00:00:00.051826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,82,67,COMPLETE
2272,2272,-0.548,-0.5129310344827587,-0.03506896551724137,5.0,2023-07-07 15:17:28.485297,2023-07-07 15:17:28.537124,0 days 00:00:00.051827,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,82,45,COMPLETE
3080,3080,-0.548,-0.5603448275862069,-0.012344827586206808,4.0,2023-07-07 16:15:05.351854,2023-07-07 16:15:05.401687,0 days 00:00:00.049833,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,61,COMPLETE
