,number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_df_entry,params_t,params_t_exit,system_attrs_nsga2:generation,state
665,665,-0.9119223448473535,-0.5038780786501564,-110235.0,2023-06-07 14:36:51.920966,2023-06-07 14:36:52.370301,0 days 00:00:00.449335,5,21,25,13,COMPLETE
1607,1607,-0.9110113645986989,-0.4805223387865894,-27262.0,2023-06-07 14:50:09.158403,2023-06-07 14:50:09.853040,0 days 00:00:00.694637,34,15,5,32,COMPLETE
1083,1083,-0.9103356390295977,-0.48781281979719043,-107490.0,2023-06-07 14:42:02.009766,2023-06-07 14:42:02.397795,0 days 00:00:00.388029,7,25,14,21,COMPLETE
1839,1839,-0.9094601559599625,-0.4907648651198572,-137789.0,2023-06-07 14:54:18.540041,2023-06-07 14:54:18.999001,0 days 00:00:00.458960,1,24,17,36,COMPLETE
1545,1545,-0.9094601559599625,-0.4907648651198572,-137789.0,2023-06-07 14:48:58.512637,2023-06-07 14:48:58.918677,0 days 00:00:00.406040,1,24,17,30,COMPLETE
686,686,-0.9094601559599625,-0.4907648651198572,-137789.0,2023-06-07 14:37:06.491988,2023-06-07 14:37:06.886161,0 days 00:00:00.394173,1,24,17,13,COMPLETE
2157,2157,-0.909135937775736,-0.5067972373161362,-50241.0,2023-06-07 15:00:52.206625,2023-06-07 15:00:52.643333,0 days 00:00:00.436708,26,24,21,43,COMPLETE
713,713,-0.9080313462848557,-0.4708490005937067,-101060.0,2023-06-07 14:37:26.045985,2023-06-07 14:37:26.445671,0 days 00:00:00.399686,8,25,6,14,COMPLETE
1178,1178,-0.9079602439316219,-0.49428868120456904,-963.0,2023-06-07 14:43:18.886015,2023-06-07 14:43:19.445218,0 days 00:00:00.559203,81,4,4,23,COMPLETE
777,777,-0.9067559582882484,-0.5165655506453949,-80106.0,2023-06-07 14:38:10.263858,2023-06-07 14:38:10.650685,0 days 00:00:00.386827,12,19,30,15,COMPLETE
1239,1239,-0.9064270325619452,-0.4656417559104317,-137638.0,2023-06-07 14:44:15.059504,2023-06-07 14:44:15.489569,0 days 00:00:00.430065,1,23,5,24,COMPLETE
3334,3334,-0.905830693107277,-0.5085221770288592,-20652.0,2023-06-07 15:29:53.079122,2023-06-07 15:29:53.606256,0 days 00:00:00.527134,51,22,22,66,COMPLETE
3339,3339,-0.9054276358739518,-0.5093190456564547,-21837.0,2023-06-07 15:30:04.296328,2023-06-07 15:30:04.831911,0 days 00:00:00.535583,50,23,23,66,COMPLETE
2165,2165,-0.9050354682473571,-0.518670160497871,-73272.0,2023-06-07 15:01:02.441479,2023-06-07 15:01:02.886211,0 days 00:00:00.444732,13,18,30,43,COMPLETE
1922,1922,-0.9046437609302993,-0.4706452170904688,-57810.0,2023-06-07 14:55:57.067199,2023-06-07 14:55:57.462232,0 days 00:00:00.395033,17,15,4,38,COMPLETE
226,226,-0.9032723861169205,-0.48710449348577506,-26327.0,2023-06-07 14:33:16.981682,2023-06-07 14:33:17.301821,0 days 00:00:00.320139,49,27,11,4,COMPLETE
717,717,-0.9026108294786649,-0.47509999215747784,-12751.0,2023-06-07 14:37:28.564169,2023-06-07 14:37:28.950588,0 days 00:00:00.386419,81,30,4,14,COMPLETE
1087,1087,-0.9018307115993319,-0.498226883701114,-79803.0,2023-06-07 14:42:05.519815,2023-06-07 14:42:05.893369,0 days 00:00:00.373554,14,25,17,21,COMPLETE
1177,1177,-0.9015922175975399,-0.4803225557527587,-25918.0,2023-06-07 14:43:17.818806,2023-06-07 14:43:18.284106,0 days 00:00:00.465300,34,14,5,23,COMPLETE
2512,2512,-0.9001595910268951,-0.46485605348952863,-72388.0,2023-06-07 15:08:46.316016,2023-06-07 15:08:46.840674,0 days 00:00:00.524658,4,2,3,50,COMPLETE
2257,2257,-0.8996199112174024,-0.4978101874824707,-46351.0,2023-06-07 15:03:11.755099,2023-06-07 15:03:12.150961,0 days 00:00:00.395862,28,24,16,45,COMPLETE
348,348,-0.8981654653473718,-0.49243848133475987,-69166.0,2023-06-07 14:34:08.461520,2023-06-07 14:34:08.797551,0 days 00:00:00.336031,18,26,14,6,COMPLETE
157,157,-0.8981174129609071,-0.506914183057718,-108545.0,2023-06-07 14:32:49.574201,2023-06-07 14:32:49.953949,0 days 00:00:00.379748,5,19,27,3,COMPLETE
52,52,-0.8981174129609071,-0.506914183057718,-108545.0,2023-06-07 14:32:09.098655,2023-06-07 14:32:09.464928,0 days 00:00:00.366273,5,19,27,1,COMPLETE
178,178,-0.8981174129609071,-0.506914183057718,-108545.0,2023-06-07 14:32:57.876405,2023-06-07 14:32:58.246600,0 days 00:00:00.370195,5,19,27,3,COMPLETE
26,26,-0.8981174129609071,-0.506914183057718,-108545.0,2023-06-07 14:31:59.430232,2023-06-07 14:31:59.786053,0 days 00:00:00.355821,5,19,27,0,COMPLETE
205,205,-0.8981174129609071,-0.506914183057718,-108545.0,2023-06-07 14:33:08.606494,2023-06-07 14:33:08.941575,0 days 00:00:00.335081,5,19,27,4,COMPLETE
137,137,-0.8981174129609071,-0.506914183057718,-108545.0,2023-06-07 14:32:41.901087,2023-06-07 14:32:42.237856,0 days 00:00:00.336769,5,19,27,2,COMPLETE
2275,2275,-0.8978581160559148,-0.5001956436676667,-7667.0,2023-06-07 15:03:37.566153,2023-06-07 15:03:38.026189,0 days 00:00:00.460036,50,8,5,45,COMPLETE
110,110,-0.8975100380941222,-0.49981749604574766,-16438.0,2023-06-07 14:32:31.332782,2023-06-07 14:32:31.664907,0 days 00:00:00.332125,63,25,20,2,COMPLETE
2468,2468,-0.8971375010078321,-0.473146951897365,-133132.0,2023-06-07 15:07:49.837061,2023-06-07 15:07:50.324943,0 days 00:00:00.487882,2,26,7,49,COMPLETE
2897,2897,-0.8956198337254975,-0.4931285367825384,-1237.0,2023-06-07 15:17:55.103057,2023-06-07 15:17:55.613400,0 days 00:00:00.510343,93,6,4,57,COMPLETE
746,746,-0.8953585980644163,-0.506596806678537,-137036.0,2023-06-07 14:37:48.470724,2023-06-07 14:37:48.834231,0 days 00:00:00.363507,1,19,30,14,COMPLETE
354,354,-0.8953585980644163,-0.506596806678537,-137036.0,2023-06-07 14:34:11.091251,2023-06-07 14:34:11.442200,0 days 00:00:00.350949,1,19,30,7,COMPLETE
1927,1927,-0.8944497097491599,-0.4803180757210112,-25277.0,2023-06-07 14:56:02.517501,2023-06-07 14:56:02.902052,0 days 00:00:00.384551,33,13,5,38,COMPLETE
16,16,-0.8919369998624507,-0.49879288653133397,-29409.0,2023-06-07 14:31:55.740407,2023-06-07 14:31:56.103532,0 days 00:00:00.363125,41,23,17,0,COMPLETE
325,325,-0.8912562374609352,-0.5267778753292361,-1139.0,2023-06-07 14:33:58.461555,2023-06-07 14:33:58.786371,0 days 00:00:00.324816,65,3,8,6,COMPLETE
285,285,-0.8906605749086682,-0.49906252547485125,-49068.0,2023-06-07 14:33:41.301182,2023-06-07 14:33:41.631504,0 days 00:00:00.330322,26,23,17,5,COMPLETE
125,125,-0.8902897498742557,-0.4969227107348091,-29409.0,2023-06-07 14:32:36.989869,2023-06-07 14:32:37.351866,0 days 00:00:00.361997,41,23,16,2,COMPLETE
1575,1575,-0.8897057076270404,-0.46833107365482274,-124649.0,2023-06-07 14:49:30.126723,2023-06-07 14:49:30.564331,0 days 00:00:00.437608,3,24,6,31,COMPLETE
2707,2707,-0.8897057076270404,-0.46833107365482274,-124649.0,2023-06-07 15:13:08.894299,2023-06-07 15:13:09.369227,0 days 00:00:00.474928,3,24,6,54,COMPLETE
1286,1286,-0.8868990093919963,-0.5417218543046357,-755.0,2023-06-07 14:44:56.730341,2023-06-07 14:44:57.260120,0 days 00:00:00.529779,62,2,8,25,COMPLETE
219,219,-0.8854521252822142,-0.4832688992215663,-76564.0,2023-06-07 14:33:14.201522,2023-06-07 14:33:14.541635,0 days 00:00:00.340113,16,27,10,4,COMPLETE
1912,1912,-0.8851245300607918,-0.5240147992260955,-29461.0,2023-06-07 14:55:45.248012,2023-06-07 14:55:45.735173,0 days 00:00:00.487161,35,18,30,38,COMPLETE
359,359,-0.883475597449676,-0.5137677833868747,-8716.0,2023-06-07 14:34:13.247242,2023-06-07 14:34:13.576233,0 days 00:00:00.328991,22,2,9,7,COMPLETE
868,868,-0.883000685334147,-0.4722464307784944,-63109.0,2023-06-07 14:39:14.408414,2023-06-07 14:39:14.862208,0 days 00:00:00.453794,22,28,5,17,COMPLETE
2860,2860,-0.8829092763497979,-0.4936619718309859,-22720.0,2023-06-07 15:16:55.732318,2023-06-07 15:16:56.213701,0 days 00:00:00.481383,52,25,14,57,COMPLETE
436,436,-0.8822515009020151,-0.5080830051143378,-102066.0,2023-06-07 14:34:48.941188,2023-06-07 14:34:49.294607,0 days 00:00:00.353419,7,19,27,8,COMPLETE
1664,1664,-0.8811291396480024,-0.47567681449489096,-47465.0,2023-06-07 14:51:11.342148,2023-06-07 14:51:11.808075,0 days 00:00:00.465927,21,15,5,33,COMPLETE
2058,2058,-0.8808714945926932,-0.4883720930232558,-1247.0,2023-06-07 14:58:48.966929,2023-06-07 14:58:49.406751,0 days 00:00:00.439822,84,5,3,41,COMPLETE
2023,2023,-0.8808645259352589,-0.46654303668543534,-104074.0,2023-06-07 14:58:05.506677,2023-06-07 14:58:05.997609,0 days 00:00:00.490932,7,21,5,40,COMPLETE
2732,2732,-0.8805372104373237,-0.4755954705193284,-28171.0,2023-06-07 15:13:46.204301,2023-06-07 15:13:46.683882,0 days 00:00:00.479581,35,17,4,54,COMPLETE
1175,1175,-0.8801715931590739,-0.4949678097490474,-38055.0,2023-06-07 14:43:15.328197,2023-06-07 14:43:15.765690,0 days 00:00:00.437493,34,24,14,23,COMPLETE
2057,2057,-0.880069371999009,-0.5068021485301544,-130694.0,2023-06-07 14:58:47.850846,2023-06-07 14:58:48.280564,0 days 00:00:00.429718,2,18,30,41,COMPLETE
2926,2926,-0.8794972819737074,-0.47671476137624863,-22525.0,2023-06-07 15:18:42.572673,2023-06-07 15:18:43.022019,0 days 00:00:00.449346,53,26,5,58,COMPLETE
2742,2742,-0.8794659127989756,-0.5033838123273953,-32951.0,2023-06-07 15:14:00.273652,2023-06-07 15:14:00.705172,0 days 00:00:00.431520,35,21,19,54,COMPLETE
1909,1909,-0.8794062135126478,-0.5123226213485284,-99857.0,2023-06-07 14:55:41.547382,2023-06-07 14:55:42.008916,0 days 00:00:00.461534,7,17,30,38,COMPLETE
1425,1425,-0.8792338540619525,-0.49776827811655244,-47721.0,2023-06-07 14:47:04.668931,2023-06-07 14:47:05.088939,0 days 00:00:00.420008,7,2,8,28,COMPLETE
2987,2987,-0.8792338540619525,-0.49776827811655244,-47721.0,2023-06-07 15:20:18.034488,2023-06-07 15:20:18.464081,0 days 00:00:00.429593,7,2,8,59,COMPLETE
3432,3432,-0.8791743635163636,-0.4938875305623472,-818.0,2023-06-07 15:32:42.170946,2023-06-07 15:32:42.565751,0 days 00:00:00.394805,87,4,3,68,COMPLETE
139,139,-0.8778220404127091,-0.4583377636009215,-28215.0,2023-06-07 14:32:42.672325,2023-06-07 14:32:42.996789,0 days 00:00:00.324464,37,18,2,2,COMPLETE
731,731,-0.8774515880295006,-0.47839932262042817,-54327.0,2023-06-07 14:37:37.759060,2023-06-07 14:37:38.265614,0 days 00:00:00.506554,27,29,7,14,COMPLETE
1701,1701,-0.8767313229621325,-0.4891295337568482,-132699.0,2023-06-07 14:51:47.957841,2023-06-07 14:51:48.408345,0 days 00:00:00.450504,2,24,16,34,COMPLETE
2647,2647,-0.8766631872251099,-0.5063603423020584,-12971.0,2023-06-07 15:11:46.184230,2023-06-07 15:11:46.594761,0 days 00:00:00.410531,74,26,30,52,COMPLETE
3166,3166,-0.8762409106107207,-0.4757805263444668,-18353.0,2023-06-07 15:25:03.760549,2023-06-07 15:25:04.147165,0 days 00:00:00.386616,35,10,3,63,COMPLETE
3246,3246,-0.8762409106107207,-0.4757805263444668,-18353.0,2023-06-07 15:27:21.221792,2023-06-07 15:27:21.601443,0 days 00:00:00.379651,35,10,3,64,COMPLETE
241,241,-0.8753332649257699,-0.47348805692021007,-29515.0,2023-06-07 14:33:22.975620,2023-06-07 14:33:23.301424,0 days 00:00:00.325804,44,26,5,4,COMPLETE
2255,2255,-0.8737594485077198,-0.5168842863574966,-2221.0,2023-06-07 15:03:09.016260,2023-06-07 15:03:09.427934,0 days 00:00:00.411674,67,5,8,45,COMPLETE
715,715,-0.8733500862091297,-0.4885040168597189,-63109.0,2023-06-07 14:37:27.350849,2023-06-07 14:37:27.730384,0 days 00:00:00.379535,22,28,12,14,COMPLETE
3290,3290,-0.8725355960139093,-0.4888561496200713,-137789.0,2023-06-07 15:28:36.833830,2023-06-07 15:28:37.241457,0 days 00:00:00.407627,1,24,16,65,COMPLETE
2371,2371,-0.8719306604629866,-0.4451110543783508,-117510.0,2023-06-07 15:05:47.190321,2023-06-07 15:05:47.576253,0 days 00:00:00.385932,3,13,2,47,COMPLETE
405,405,-0.8712518001963838,-0.5042041724028381,-47215.0,2023-06-07 14:34:34.476568,2023-06-07 14:34:34.814408,0 days 00:00:00.337840,25,21,20,8,COMPLETE
141,141,-0.8711774265002171,-0.4891534737668455,-76430.0,2023-06-07 14:32:43.411441,2023-06-07 14:32:43.756750,0 days 00:00:00.345309,15,26,13,2,COMPLETE
154,154,-0.8711774265002171,-0.4891534737668455,-76430.0,2023-06-07 14:32:48.447511,2023-06-07 14:32:48.791485,0 days 00:00:00.343974,15,26,13,3,COMPLETE
203,203,-0.8710148463439432,-0.5149153704685016,-64162.0,2023-06-07 14:33:07.821691,2023-06-07 14:33:08.151562,0 days 00:00:00.329871,17,19,27,4,COMPLETE
3284,3284,-0.8702183247648829,-0.4687315440645712,-106673.0,2023-06-07 15:28:26.921296,2023-06-07 15:28:27.331345,0 days 00:00:00.410049,7,24,6,65,COMPLETE
3141,3141,-0.8695508850664236,-0.4808165777595404,-9748.0,2023-06-07 15:24:24.873181,2023-06-07 15:24:25.267298,0 days 00:00:00.394117,63,15,3,62,COMPLETE
509,509,-0.8694209175141466,-0.5234341443694889,-39579.0,2023-06-07 14:35:27.670929,2023-06-07 14:35:28.052251,0 days 00:00:00.381322,26,16,30,10,COMPLETE
2666,2666,-0.8689516457477494,-0.5045923614312564,-28199.0,2023-06-07 15:12:11.726916,2023-06-07 15:12:12.144565,0 days 00:00:00.417649,10,2,8,53,COMPLETE
1509,1509,-0.8689516457477494,-0.5045923614312564,-28199.0,2023-06-07 14:48:24.354077,2023-06-07 14:48:24.718864,0 days 00:00:00.364787,10,2,8,30,COMPLETE
1476,1476,-0.8689516457477494,-0.5045923614312564,-28199.0,2023-06-07 14:47:51.158694,2023-06-07 14:47:51.568989,0 days 00:00:00.410295,10,2,8,29,COMPLETE
839,839,-0.8672895560736653,-0.4853186918118883,-4189.0,2023-06-07 14:38:51.679285,2023-06-07 14:38:52.094301,0 days 00:00:00.415016,67,8,3,16,COMPLETE
2366,2366,-0.8667759120364088,-0.5011388293642771,-74199.0,2023-06-07 15:05:41.070667,2023-06-07 15:05:41.510662,0 days 00:00:00.439995,15,24,19,47,COMPLETE
1213,1213,-0.8665432519046826,-0.45806171229900045,-20709.0,2023-06-07 14:43:52.669429,2023-06-07 14:43:53.115271,0 days 00:00:00.445842,48,20,2,24,COMPLETE
666,666,-0.8638958429396738,-0.5046262222689517,-19022.0,2023-06-07 14:36:52.616678,2023-06-07 14:36:53.017647,0 days 00:00:00.400969,57,24,22,13,COMPLETE
3250,3250,-0.8638890756804928,-0.4987593052109181,-1209.0,2023-06-07 15:27:27.581429,2023-06-07 15:27:28.020320,0 days 00:00:00.438891,35,1,2,65,COMPLETE
1593,1593,-0.8630473200736284,-0.4834600149876887,-18682.0,2023-06-07 14:49:49.384317,2023-06-07 14:49:50.023887,0 days 00:00:00.639570,65,30,11,31,COMPLETE
1631,1631,-0.8620177640667652,-0.4758412989393741,-45822.0,2023-06-07 14:50:38.453418,2023-06-07 14:50:38.838302,0 days 00:00:00.384884,22,15,5,32,COMPLETE
3267,3267,-0.8620177640667652,-0.4758412989393741,-45822.0,2023-06-07 15:27:56.583754,2023-06-07 15:27:56.991657,0 days 00:00:00.407903,22,15,5,65,COMPLETE
2752,2752,-0.8616963251382779,-0.49162795722156205,-64799.0,2023-06-07 15:14:14.734079,2023-06-07 15:14:15.261966,0 days 00:00:00.527887,7,4,8,55,COMPLETE
455,455,-0.8607527683813205,-0.48097037402113796,-54783.0,2023-06-07 14:34:58.274004,2023-06-07 14:34:58.713921,0 days 00:00:00.439917,26,28,9,9,COMPLETE
2345,2345,-0.8607483192547015,-0.49989969909729187,-29910.0,2023-06-07 15:05:14.611997,2023-06-07 15:05:15.039489,0 days 00:00:00.427492,17,5,8,46,COMPLETE
2000,2000,-0.8606468524862969,-0.5090829821246912,-13762.0,2023-06-07 14:57:36.526994,2023-06-07 14:57:36.972237,0 days 00:00:00.445243,67,23,30,40,COMPLETE
2128,2128,-0.8604746540361138,-0.4544947711645351,-118382.0,2023-06-07 15:00:15.266322,2023-06-07 15:00:15.785449,0 days 00:00:00.519127,3,14,3,42,COMPLETE
2169,2169,-0.8604746540361138,-0.4544947711645351,-118382.0,2023-06-07 15:01:07.783276,2023-06-07 15:01:08.230218,0 days 00:00:00.446942,3,14,3,43,COMPLETE
3361,3361,-0.860360884430596,-0.5067701291321302,-102066.0,2023-06-07 15:30:45.026351,2023-06-07 15:30:45.472714,0 days 00:00:00.446363,7,19,26,67,COMPLETE
3300,3300,-0.860254980310738,-0.45979753316267163,-17188.0,2023-06-07 15:28:52.946580,2023-06-07 15:28:53.411255,0 days 00:00:00.464675,62,25,2,66,COMPLETE
922,922,-0.857247092364151,-0.46694810543657334,-9712.0,2023-06-07 14:39:55.720672,2023-06-07 14:39:56.124681,0 days 00:00:00.404009,84,25,4,18,COMPLETE
2914,2914,-0.8566396132067198,-0.4782318513194373,-38956.0,2023-06-07 15:18:23.083272,2023-06-07 15:18:23.478238,0 days 00:00:00.394966,33,24,7,58,COMPLETE
2378,2378,-0.8563652086765117,-0.4624375360369018,-83248.0,2023-06-07 15:05:55.888944,2023-06-07 15:05:56.345396,0 days 00:00:00.456452,3,2,3,47,COMPLETE
1160,1160,-0.8555037882841461,-0.4940673372282118,-49809.0,2023-06-07 14:43:03.449749,2023-06-07 14:43:03.850401,0 days 00:00:00.400652,25,23,15,23,COMPLETE
168,168,-0.85487236414609,-0.4763983801569223,-15804.0,2023-06-07 14:32:53.891575,2023-06-07 14:32:54.252833,0 days 00:00:00.361258,39,10,3,3,COMPLETE
701,701,-0.8527387371561056,-0.49017387299645915,-132453.0,2023-06-07 14:37:17.813560,2023-06-07 14:37:18.316267,0 days 00:00:00.502707,2,23,17,14,COMPLETE
857,857,-0.851450135704693,-0.5245454545454545,-1100.0,2023-06-07 14:39:05.854507,2023-06-07 14:39:06.276148,0 days 00:00:00.421641,67,3,8,17,COMPLETE
2121,2121,-0.851450135704693,-0.5245454545454545,-1100.0,2023-06-07 15:00:06.980339,2023-06-07 15:00:07.396705,0 days 00:00:00.416366,67,3,8,42,COMPLETE
3186,3186,-0.8497480328991656,-0.4858808261982267,-137933.0,2023-06-07 15:25:35.671894,2023-06-07 15:25:36.091779,0 days 00:00:00.419885,1,25,14,63,COMPLETE
757,757,-0.8485868839092257,-0.45958788251576194,-130060.0,2023-06-07 14:37:55.644439,2023-06-07 14:37:56.073187,0 days 00:00:00.428748,2,16,4,15,COMPLETE
758,758,-0.8457735036511461,-0.4833318717662829,-79823.0,2023-06-07 14:37:56.370785,2023-06-07 14:37:56.818214,0 days 00:00:00.447429,5,5,7,15,COMPLETE
3245,3245,-0.8452920695013091,-0.4747959090771145,-32951.0,2023-06-07 15:27:19.494024,2023-06-07 15:27:20.016780,0 days 00:00:00.522756,35,21,5,64,COMPLETE
1626,1626,-0.8452388542700461,-0.4544596438184433,-135605.0,2023-06-07 14:50:33.293145,2023-06-07 14:50:33.754041,0 days 00:00:00.460896,1,13,3,32,COMPLETE
568,568,-0.8448023409497962,-0.5090733691401158,-115062.0,2023-06-07 14:35:58.418069,2023-06-07 14:35:58.780801,0 days 00:00:00.362732,4,17,30,11,COMPLETE
1577,1577,-0.8437723847180876,-0.4721030042918455,-20271.0,2023-06-07 14:49:32.135668,2023-06-07 14:49:32.541886,0 days 00:00:00.406218,42,15,3,31,COMPLETE
366,366,-0.8422767335390838,-0.4829137863571149,-30668.0,2023-06-07 14:34:16.456533,2023-06-07 14:34:16.781338,0 days 00:00:00.324805,42,25,9,7,COMPLETE
2992,2992,-0.8421301457138631,-0.47263071895424835,-4896.0,2023-06-07 15:20:25.962774,2023-06-07 15:20:26.407776,0 days 00:00:00.445002,53,6,2,59,COMPLETE
2917,2917,-0.8408200155570322,-0.5386138613861386,-505.0,2023-06-07 15:18:27.661028,2023-06-07 15:18:28.111276,0 days 00:00:00.450248,72,2,7,58,COMPLETE
150,150,-0.8400794340475667,-0.48979494288035946,-20921.0,2023-06-07 14:32:46.835428,2023-06-07 14:32:47.208169,0 days 00:00:00.372741,56,26,13,3,COMPLETE
1814,1814,-0.8400767963230669,-0.4600907497164071,-19394.0,2023-06-07 14:53:50.547803,2023-06-07 14:53:50.927940,0 days 00:00:00.380137,46,17,2,36,COMPLETE
2589,2589,-0.8393321084319819,-0.4986982355876083,-110235.0,2023-06-07 15:10:29.104558,2023-06-07 15:10:29.524520,0 days 00:00:00.419962,5,21,22,51,COMPLETE
2335,2335,-0.8370485823905629,-0.46782090399489107,-14093.0,2023-06-07 15:05:01.945841,2023-06-07 15:05:02.386030,0 days 00:00:00.440189,17,2,2,46,COMPLETE
3335,3335,-0.8366608637055267,-0.47342172966554524,-101060.0,2023-06-07 15:29:55.124820,2023-06-07 15:29:55.721600,0 days 00:00:00.596780,8,25,7,66,COMPLETE
2471,2471,-0.836422493718217,-0.511300360301343,-73272.0,2023-06-07 15:07:53.610454,2023-06-07 15:07:54.025971,0 days 00:00:00.415517,13,18,26,49,COMPLETE
85,85,-0.8359904153784276,-0.5054801870161723,-13047.0,2023-06-07 14:32:21.156273,2023-06-07 14:32:21.477188,0 days 00:00:00.320915,70,24,30,1,COMPLETE
1590,1590,-0.8353017986993345,-0.49876136986819464,-52881.0,2023-06-07 14:49:44.730650,2023-06-07 14:49:45.224256,0 days 00:00:00.493606,23,22,17,31,COMPLETE
2670,2670,-0.8335810046279378,-0.47473840211972873,-22267.0,2023-06-07 15:12:16.999185,2023-06-07 15:12:17.404604,0 days 00:00:00.405419,46,20,5,53,COMPLETE
2413,2413,-0.8333691343109368,-0.497524219590958,-18580.0,2023-06-07 15:06:40.165335,2023-06-07 15:06:40.610567,0 days 00:00:00.445232,56,23,17,48,COMPLETE
761,761,-0.8316055944215218,-0.5239503564827039,-18935.0,2023-06-07 14:37:58.630479,2023-06-07 14:37:59.029383,0 days 00:00:00.398904,48,18,30,15,COMPLETE
2555,2555,-0.8306965615829205,-0.48444811450591796,-14532.0,2023-06-07 15:09:43.215000,2023-06-07 15:09:43.694986,0 days 00:00:00.479986,51,15,4,51,COMPLETE
1930,1930,-0.8303528245869167,-0.5212565877854707,-48385.0,2023-06-07 14:56:06.077438,2023-06-07 14:56:06.640948,0 days 00:00:00.563510,20,15,30,38,COMPLETE
2557,2557,-0.830257594178565,-0.4718560802629303,-57810.0,2023-06-07 15:09:46.034848,2023-06-07 15:09:46.470663,0 days 00:00:00.435815,17,15,5,51,COMPLETE
1663,1663,-0.8296112574765115,-0.4631404958677686,-12100.0,2023-06-07 14:51:10.383073,2023-06-07 14:51:10.788080,0 days 00:00:00.405007,77,26,3,33,COMPLETE
1463,1463,-0.8292495303781969,-0.5041386697828416,-10269.0,2023-06-07 14:47:38.975657,2023-06-07 14:47:39.352895,0 days 00:00:00.377238,90,30,30,29,COMPLETE
576,576,-0.8292495303781969,-0.5041386697828416,-10269.0,2023-06-07 14:36:02.426040,2023-06-07 14:36:02.747052,0 days 00:00:00.321012,90,30,30,11,COMPLETE
1486,1486,-0.8275930321086599,-0.4756814750059604,-25166.0,2023-06-07 14:48:00.845872,2023-06-07 14:48:01.422223,0 days 00:00:00.576351,48,25,6,29,COMPLETE
822,822,-0.8275338707347336,-0.4854921712471258,-73064.0,2023-06-07 14:38:39.150808,2023-06-07 14:38:39.512976,0 days 00:00:00.362168,17,26,11,16,COMPLETE
623,623,-0.8275338707347336,-0.4854921712471258,-73064.0,2023-06-07 14:36:27.405800,2023-06-07 14:36:27.761187,0 days 00:00:00.355387,17,26,11,12,COMPLETE
2427,2427,-0.8268760502590891,-0.483398739334451,-106769.0,2023-06-07 15:06:57.715293,2023-06-07 15:06:58.158137,0 days 00:00:00.442844,2,2,7,48,COMPLETE
2948,2948,-0.8268760502590891,-0.483398739334451,-106769.0,2023-06-07 15:19:19.582978,2023-06-07 15:19:20.054844,0 days 00:00:00.471866,2,2,7,58,COMPLETE
2017,2017,-0.8266148287534256,-0.45328318076962637,-136118.0,2023-06-07 14:57:58.067037,2023-06-07 14:57:58.587295,0 days 00:00:00.520258,1,15,3,40,COMPLETE
